row_id,master_table_name,combined_row_type,source_model_period,bank_amount_counting_flag,bank_amount_for_reconciliation,business_allocated_amount_for_reconciliation,is_split_mapping,split_mapping_row_number,split_mapping_total_rows,bank_transaction_id,bank_account_id,bank_account_name,transaction_date,booking_date,value_date,transaction_sequence,direction,bank_amount_original,bank_currency,bank_fx_rate,bank_base_currency,bank_base_currency_amount,running_balance_base,counterparty_raw_name,transaction_description_raw,bank_reference,payment_method,bank_channel,country_hint,merchant_category_hint,is_user_visible,is_duplicate_candidate,is_reversal_candidate,is_internal_transfer_candidate,data_quality_issue_flag,data_quality_issue_type,raw_statement_line,mapping_id,mapping_type,allocated_amount_original,mapping_currency,allocated_amount_base,allocation_ratio,mapping_confidence_truth,platform_payout_id,allocation_status,mapping_explanation,business_event_id,business_event_date,business_event_month,fiscal_year,fiscal_quarter,company_id,region,business_country,customer_id,customer_name,supplier_id,supplier_name,counterparty_standard_name,counterparty_type,business_event_type,revenue_or_cost_category,product_or_service,department,cost_center,project,sales_channel,contract_id,contract_start_date,contract_end_date,ongoing_contract_flag,invoice_number,invoice_date,invoice_amount_original,business_currency,business_base_currency,business_fx_rate,business_base_currency_amount,payment_terms_days,due_date,expected_settlement_date,actual_settlement_date,settlement_status,settlement_lag_days,aging_bucket,partial_settlement_flag,open_amount_original,open_amount_base,overdue_flag,refund_or_reversal_flag,platform_payout_related_flag,generation_method,assumption_level,business_explanation,source_table_trace,customer_type,payout_country_scope,payout_region_scope,duplicate_candidate_group,duplicate_similarity_basis,daily_transaction_sequence
MASTER-0000589,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-12,TRUE,12163.10,12163.10,FALSE,1,1,BTX-REV-202112-0015,KEEYA-NL-OPER-001,EUR operating account,2022-01-15,2022-01-15,2022-01-16,315,INFLOW,12163.10,EUR,1.000000,EUR,12163.10,2589490.27,NORDLEDGER,SEPA CT INV-202112-024 NORDLEDGER AB,EREF-INV-202112-024,SEPA Credit Transfer,SEPA_BANK_EXPORT,Sweden,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-15 | 12163.10 | EUR | NORDLEDGER | SEPA CT INV-202112-024 NORDLEDGER AB | EREF-INV-202112-024,MAP-0000575,ONE_TO_ONE,12163.10,EUR,12163.10,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202112-024,2021-12-04,2021-12,2021,Q4,KEEYA_EUROPE_BV,Nordics,Sweden,CUST-SE-004,NordLedger AB,,,NordLedger AB,CUSTOMER,Implementation Service Revenue,Implementation Service Revenue,Implementation / Onboarding Service,Enterprise Pilot and Onboarding,Revenue Operations,EU Pilot,Partner Channel,CT-CUST-SE-004-202112,2021-12-04,2027-11-30,TRUE,INV-202112-024,2021-12-04,12163.10,EUR,EUR,1.00,12163.10,45,2022-01-18,2022-01-18,2022-01-15,SETTLED_ON_TIME,42,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,Accounting Firm,,,,,1
MASTER-0000590,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,TRUE,-2177.09,-2177.09,FALSE,1,1,BTX-EXP-202201-0021,KEEYA-NL-OPER-001,EUR operating account,2022-01-17,2022-01-17,2022-01-18,316,OUTFLOW,-2177.09,EUR,1.000000,EUR,-2177.09,2587313.18,LINKEDIN IRELAND,LINKEDIN IRELAND BILL-202201-021,VREF-BILL-202201-021,SEPA Transfer,SEPA_BANK_EXPORT,Ireland,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-17 | -2177.09 | EUR | LINKEDIN IRELAND | LINKEDIN IRELAND BILL-202201-021 | VREF-BILL-202201-021,MAP-0000576,ONE_TO_ONE,-2177.09,EUR,-2177.09,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202201-021,2022-01-03,2022-01,2022,Q1,KEEYA_EUROPE_BV,Europe,Ireland,,,SUP-MKT,LinkedIn Ireland Unlimited Company,LinkedIn Ireland Unlimited Company,SUPPLIER,Marketing / Sales Expense,Marketing / Sales Expense,Marketing / Sales Expense,Partner Accounting Firm Network,Sales,Partner Expansion,,,2022-01-03,2023-01-03,FALSE,,2022-01-03,2177.09,EUR,EUR,1.00,-2177.09,15,2022-01-18,2022-01-18,2022-01-17,SETTLED_ON_TIME,14,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0000591,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,TRUE,5525.67,5525.67,FALSE,1,1,BTX-REV-202112-0022,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-01-17,2022-01-17,2022-01-18,133,INFLOW,5525.67,EUR,1.000000,EUR,5525.67,20818.43,Stripe Payments Europe Ltd,STRIPE PAYOUT 202112-022 EUR 15349.09,STRIPE-PO-202112-022,Stripe,API_EXPORT,France,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-17 | 5525.67 | EUR | Stripe Payments Europe Ltd | STRIPE PAYOUT 202112-022 EUR 15349.09 | STRIPE-PO-202112-022,MAP-0000577,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,5525.67,EUR,5525.67,1.000000,0.94,PO-STR-202112-022,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202112-0022-ALLOC-001,2022-01-12,2022-01,2022,Q1,KEEYA_EUROPE_BV,Western Europe,France,CUST-FR-003,Lumiere Conseil SARL,,,Lumiere Conseil SARL,CUSTOMER,Platform Payout Revenue,AI Reconciliation / AI Classification Revenue,Reconciliation Engine,Reconciliation Engine,Revenue Operations,Reconciliation Engine,Enterprise Pilot,CT-CUST-FR-003-202112,2022-01-12,2027-11-30,TRUE,INV-202112-007,2022-01-12,5525.67,EUR,EUR,1.00,5525.67,5,2022-01-17,2022-01-17,2022-01-17,SETTLED_ON_TIME,5,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,Consulting Firm,France,Western Europe,,,1
MASTER-0000592,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,TRUE,31124.95,4446.42,TRUE,1,4,BTX-REV-202112-0021,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-01-16,2022-01-18,2022-01-18,134,INFLOW,31124.95,EUR,1.000000,EUR,31124.95,51943.38,Stripe Payments Europe Ltd,STRIPE PAYOUT 202112-021 EUR 86458.19,STRIPE-PO-202112-021,Stripe,API_EXPORT,Spain;Germany;France,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-16 | 31124.95 | EUR | Stripe Payments Europe Ltd | STRIPE PAYOUT 202112-021 EUR 86458.19 | STRIPE-PO-202112-021,MAP-0000578,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,4446.42,EUR,4446.42,0.142857,0.94,PO-STR-202112-021,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202112-0021-ALLOC-001,2022-01-11,2022-01,2022,Q1,KEEYA_EUROPE_BV,Southern Europe,Spain,CUST-ES-014,Factura Clara S.L.,,,Factura Clara S.L.,CUSTOMER,Platform Payout Revenue,OCR / Document Processing Revenue,Document AI,Document AI,Revenue Operations,Document AI,Inbound Website,CT-CUST-ES-014-202112,2022-01-11,2027-11-30,TRUE,INV-202112-013,2022-01-11,4446.42,EUR,EUR,1.00,4446.42,5,2022-01-16,2022-01-16,2022-01-16,SETTLED_ON_TIME,5,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,France | Germany | Spain,DACH | Southern Europe | Western Europe,,,1
MASTER-0000593,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,FALSE,0.00,6669.63,TRUE,2,4,BTX-REV-202112-0021,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-01-16,2022-01-18,2022-01-18,134,INFLOW,31124.95,EUR,1.000000,EUR,31124.95,51943.38,Stripe Payments Europe Ltd,STRIPE PAYOUT 202112-021 EUR 86458.19,STRIPE-PO-202112-021,Stripe,API_EXPORT,Spain;Germany;France,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-16 | 31124.95 | EUR | Stripe Payments Europe Ltd | STRIPE PAYOUT 202112-021 EUR 86458.19 | STRIPE-PO-202112-021,MAP-0000579,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,6669.63,EUR,6669.63,0.214286,0.94,PO-STR-202112-021,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202112-0021-ALLOC-002,2022-01-11,2022-01,2022,Q1,KEEYA_EUROPE_BV,DACH,Germany,CUST-DE-019,Berlin Growth Finance GmbH,,,Berlin Growth Finance GmbH,CUSTOMER,Platform Payout Revenue,OCR / Document Processing Revenue,Core Platform,Document AI,Revenue Operations,Document AI,Inbound Website,CT-CUST-ES-014-202112,2022-01-11,2027-11-30,TRUE,INV-202112-004,2022-01-11,6669.63,EUR,EUR,1.00,6669.63,5,2022-01-16,2022-01-16,2022-01-16,SETTLED_ON_TIME,5,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,France | Germany | Spain,DACH | Southern Europe | Western Europe,,,1
MASTER-0000594,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,FALSE,0.00,8892.84,TRUE,3,4,BTX-REV-202112-0021,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-01-16,2022-01-18,2022-01-18,134,INFLOW,31124.95,EUR,1.000000,EUR,31124.95,51943.38,Stripe Payments Europe Ltd,STRIPE PAYOUT 202112-021 EUR 86458.19,STRIPE-PO-202112-021,Stripe,API_EXPORT,Spain;Germany;France,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-16 | 31124.95 | EUR | Stripe Payments Europe Ltd | STRIPE PAYOUT 202112-021 EUR 86458.19 | STRIPE-PO-202112-021,MAP-0000580,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,8892.84,EUR,8892.84,0.285714,0.94,PO-STR-202112-021,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202112-0021-ALLOC-003,2022-01-11,2022-01,2022,Q1,KEEYA_EUROPE_BV,DACH,Germany,CUST-DE-011,Meyer Kanzlei Partner,,,Meyer Kanzlei Partner,CUSTOMER,Platform Payout Revenue,OCR / Document Processing Revenue,Reconciliation Engine,Document AI,Revenue Operations,Document AI,Inbound Website,CT-CUST-ES-014-202112,2022-01-11,2027-11-30,TRUE,INV-202112-015,2022-01-11,8892.84,EUR,EUR,1.00,8892.84,5,2022-01-16,2022-01-16,2022-01-16,SETTLED_ON_TIME,5,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,Logistics Company,France | Germany | Spain,DACH | Southern Europe | Western Europe,,,1
MASTER-0000595,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,FALSE,0.00,11116.06,TRUE,4,4,BTX-REV-202112-0021,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-01-16,2022-01-18,2022-01-18,134,INFLOW,31124.95,EUR,1.000000,EUR,31124.95,51943.38,Stripe Payments Europe Ltd,STRIPE PAYOUT 202112-021 EUR 86458.19,STRIPE-PO-202112-021,Stripe,API_EXPORT,Spain;Germany;France,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-16 | 31124.95 | EUR | Stripe Payments Europe Ltd | STRIPE PAYOUT 202112-021 EUR 86458.19 | STRIPE-PO-202112-021,MAP-0000581,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,11116.06,EUR,11116.06,0.357143,0.94,PO-STR-202112-021,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202112-0021-ALLOC-004,2022-01-11,2022-01,2022,Q1,KEEYA_EUROPE_BV,Western Europe,France,CUST-FR-012,Atelier Finance Pro SAS,,,Atelier Finance Pro SAS,CUSTOMER,Platform Payout Revenue,OCR / Document Processing Revenue,Document AI,Document AI,Revenue Operations,Document AI,Inbound Website,CT-CUST-ES-014-202112,2022-01-11,2027-11-30,TRUE,INV-202112-014,2022-01-11,11116.06,EUR,EUR,1.00,11116.06,5,2022-01-16,2022-01-16,2022-01-16,SETTLED_ON_TIME,5,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,Retail Chain,France | Germany | Spain,DACH | Southern Europe | Western Europe,,,1
MASTER-0000596,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2021-12,TRUE,-1455.44,-1455.44,FALSE,1,1,BTX-EXP-202112-0021,KEEYA-NL-OPER-001,EUR operating account,2022-01-19,2022-01-19,2022-01-20,317,OUTFLOW,-1455.44,EUR,1.000000,EUR,-1455.44,2585857.74,VISSER LEGAL AUDIT,VISSER LEGAL AUDIT BILL-202112-021,VREF-BILL-202112-021,Vendor Bank Transfer,SEPA_BANK_EXPORT,Netherlands,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-19 | -1455.44 | EUR | VISSER LEGAL AUDIT | VISSER LEGAL AUDIT BILL-202112-021 | VREF-BILL-202112-021,MAP-0000582,ONE_TO_ONE,-1455.44,EUR,-1455.44,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202112-021,2021-12-20,2021-12,2021,Q4,KEEYA_EUROPE_BV,Europe,Netherlands,,,SUP-PRO,Visser Legal & Audit B.V.,Visser Legal & Audit B.V.,SUPPLIER,Professional Service,Professional Service,Professional Service,Compliance Localization,Compliance,Compliance Localization,,,2021-12-20,2022-12-20,FALSE,,2021-12-20,1455.44,EUR,EUR,1.00,-1455.44,30,2022-01-19,2022-01-19,2022-01-19,SETTLED_ON_TIME,30,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0000597,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,TRUE,-2117.10,-2117.10,FALSE,1,1,BTX-REF-202201-0002,KEEYA-NL-OPER-001,EUR operating account,2022-01-19,2022-01-19,2022-01-20,318,OUTFLOW,-2117.10,EUR,1.000000,EUR,-2117.10,2583740.64,NORDIC LEDGER SERVICES APS,SEPA REFUND CM-202201-002,CM-202201-002,SEPA Transfer,SEPA_BANK_EXPORT,Denmark,B2B_CUSTOMER,TRUE,FALSE,TRUE,FALSE,TRUE,REFUND_OR_REVERSAL,2022-01-19 | -2117.10 | EUR | NORDIC LEDGER SERVICES APS | SEPA REFUND CM-202201-002 | CM-202201-002,MAP-0000583,REFUND_LINK,-2117.10,EUR,-2117.10,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-REF-202201-002,2022-01-13,2022-01,2022,Q1,KEEYA_EUROPE_BV,Nordics,Denmark,CUST-DK-020,Nordic Ledger Services ApS,,,Nordic Ledger Services ApS,CUSTOMER,Refund,Refund / Chargeback,Customer Refund / Chargeback,Core Automation Platform,Customer Success,Customer Credits and Disputes,Customer Support,CT-CUST-DK-020-202201,2022-01-13,2023-01-13,FALSE,CM-202201-002,2022-01-13,2117.10,EUR,EUR,1.00,-2117.10,15,2022-01-28,2022-01-28,2022-01-19,REFUNDED,6,CURRENT,FALSE,0.00,0.00,FALSE,TRUE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,Accounting Firm,,,,,2
MASTER-0000598,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,TRUE,20924.54,20924.54,FALSE,1,1,BTX-REV-202201-0018,KEEYA-NL-OPER-001,EUR operating account,2022-01-19,2022-01-19,2022-01-20,319,INFLOW,20924.54,EUR,1.000000,EUR,20924.54,2604665.18,ANTWERP LOGISTICS GROUP NV,DD CORE ANTWERP LOGISTICS INV-202201-024,EREF-INV-202201-024,SEPA Credit Transfer,SEPA_BANK_EXPORT,Belgium,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-19 | 20924.54 | EUR | ANTWERP LOGISTICS GROUP NV | DD CORE ANTWERP LOGISTICS INV-202201-024 | EREF-INV-202201-024,MAP-0000584,ONE_TO_ONE,20924.54,EUR,20924.54,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202201-024,2022-01-05,2022-01,2022,Q1,KEEYA_EUROPE_BV,Benelux,Belgium,CUST-BE-018,Antwerp Logistics Group NV,,,Antwerp Logistics Group NV,CUSTOMER,Implementation Service Revenue,Implementation Service Revenue,Implementation / Onboarding Service,Enterprise Pilot and Onboarding,Revenue Operations,EU Pilot,Inbound Website,CT-CUST-BE-018-202201,2022-01-05,2027-12-31,TRUE,INV-202201-024,2022-01-05,20924.54,EUR,EUR,1.00,20924.54,15,2022-01-20,2022-01-20,2022-01-19,SETTLED_ON_TIME,14,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,Logistics Company,,,,,3
MASTER-0000599,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,TRUE,-6351.64,-6351.64,FALSE,1,1,BTX-EXP-202201-0002,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-01-20,2022-01-20,2022-01-21,135,OUTFLOW,-6351.64,EUR,1.000000,EUR,-6351.64,45591.74,AMZN AWS EU,AMZN AWS EU CLOUD BILLING 2022-01,VREF-BILL-202201-002,Direct Debit,SEPA_BANK_EXPORT,Luxembourg,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-20 | -6351.64 | EUR | AMZN AWS EU | AMZN AWS EU CLOUD BILLING 2022-01 | VREF-BILL-202201-002,MAP-0000585,ONE_TO_ONE,-6351.64,EUR,-6351.64,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202201-002,2022-01-05,2022-01,2022,Q1,KEEYA_EUROPE_BV,Europe,Luxembourg,,,SUP-AWS,Amazon Web Services EMEA SARL,Amazon Web Services EMEA SARL,SUPPLIER,Cloud Infrastructure Cost,Cloud Infrastructure Cost,Cloud Infrastructure Cost,AI Infrastructure,AI Infrastructure,Core Platform,,,2022-01-05,2023-01-05,FALSE,,2022-01-05,6351.64,EUR,EUR,1.00,-6351.64,15,2022-01-20,2022-01-20,2022-01-20,SETTLED_ON_TIME,15,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0000600,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,TRUE,-2143.56,-2143.56,FALSE,1,1,BTX-REF-202201-0001,KEEYA-NL-OPER-001,EUR operating account,2022-01-20,2022-01-21,2022-01-22,320,OUTFLOW,-2143.56,EUR,1.000000,EUR,-2143.56,2602521.62,MILANO COMMERCE CLOUD SRL,SEPA REFUND CM-202201-001,CM-202201-001,SEPA Transfer,SEPA_BANK_EXPORT,Italy,B2B_CUSTOMER,TRUE,FALSE,TRUE,FALSE,TRUE,REFUND_OR_REVERSAL,2022-01-20 | -2143.56 | EUR | MILANO COMMERCE CLOUD SRL | SEPA REFUND CM-202201-001 | CM-202201-001,MAP-0000586,REFUND_LINK,-2143.56,EUR,-2143.56,1.000000,0.68,,REVIEW_NEEDED,Direct bank transaction to business event mapping.,BE-REF-202201-001,2022-01-14,2022-01,2022,Q1,KEEYA_EUROPE_BV,Southern Europe,Italy,CUST-IT-017,Milano Commerce Cloud SRL,,,Milano Commerce Cloud SRL,CUSTOMER,Refund,Refund / Chargeback,Customer Refund / Chargeback,Core Automation Platform,Customer Success,Customer Credits and Disputes,Customer Support,CT-CUST-IT-017-202201,2022-01-14,2023-01-14,FALSE,CM-202201-001,2022-01-14,2143.56,EUR,EUR,1.00,-2143.56,15,2022-01-29,2022-01-29,2022-01-20,REFUNDED,6,CURRENT,FALSE,0.00,0.00,FALSE,TRUE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,,,,,1
MASTER-0000601,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,TRUE,-30043.61,-30043.61,FALSE,1,1,BTX-EXP-202201-0011,KEEYA-PAYROLL-001,payroll account,2022-01-23,2022-01-23,2022-01-24,38,OUTFLOW,-30043.61,EUR,1.000000,EUR,-30043.61,-779043.52,SALARY RUN KEEYA BV,PAYROLL BATCH 2022-01,VREF-PAY-2022-01-ENG,Payroll Batch,SEPA_BANK_EXPORT,Netherlands,PAYROLL,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-23 | -30043.61 | EUR | SALARY RUN KEEYA BV | PAYROLL BATCH 2022-01 | VREF-PAY-2022-01-ENG,MAP-0000587,ONE_TO_ONE,-30043.61,EUR,-30043.61,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202201-011,2022-01-23,2022-01,2022,Q1,KEEYA_EUROPE_BV,Europe,Netherlands,,,PAYROLL,Keeya Europe Payroll Batch,Keeya Europe Payroll Batch,SUPPLIER,Payroll,Payroll,Payroll,Core Automation Platform,Engineering,Core Platform,,,2022-01-23,2023-01-23,FALSE,,2022-01-23,30043.61,EUR,EUR,1.00,-30043.61,0,2022-01-23,2022-01-23,2022-01-23,INSTANT_SETTLED,0,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0000602,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,TRUE,-1441.21,-1441.21,FALSE,1,1,BTX-EXP-202201-0015,KEEYA-NL-OPER-001,EUR operating account,2022-01-24,2022-01-24,2022-01-25,321,OUTFLOW,-1441.21,EUR,1.000000,EUR,-1441.21,2601080.41,GOOGLE WORKSPACE,GOOGLE WORKSPACE BILL-202201-015,VREF-BILL-202201-015,Direct Debit,SEPA_BANK_EXPORT,Ireland,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-24 | -1441.21 | EUR | GOOGLE WORKSPACE | GOOGLE WORKSPACE BILL-202201-015 | VREF-BILL-202201-015,MAP-0000589,ONE_TO_ONE,-1441.21,EUR,-1441.21,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202201-015,2022-01-23,2022-01,2022,Q1,KEEYA_EUROPE_BV,Europe,Ireland,,,SUP-SW,SaaS Tool Vendors,SaaS Tool Vendors,SUPPLIER,Software Subscription,Software Subscription,Software Subscription,Core Automation Platform,Operations,Core Platform,,,2022-01-23,2023-01-23,FALSE,,2022-01-23,1441.21,EUR,EUR,1.00,-1441.21,0,2022-01-23,2022-01-23,2022-01-24,INSTANT_SETTLED,1,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0000603,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,TRUE,-6324.97,-6324.97,FALSE,1,1,BTX-EXP-202201-0013,KEEYA-PAYROLL-001,payroll account,2022-01-24,2022-01-24,2022-01-25,39,OUTFLOW,-6324.97,EUR,1.000000,EUR,-6324.97,-785368.49,SALARY RUN KEEYA BV,PAYROLL BATCH 2022-01,VREF-PAY-2022-01-ESS,Payroll Batch,SEPA_BANK_EXPORT,Netherlands,PAYROLL,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-24 | -6324.97 | EUR | SALARY RUN KEEYA BV | PAYROLL BATCH 2022-01 | VREF-PAY-2022-01-ESS,MAP-0000588,ONE_TO_ONE,-6324.97,EUR,-6324.97,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202201-013,2022-01-23,2022-01,2022,Q1,KEEYA_EUROPE_BV,Europe,Netherlands,,,PAYROLL,Keeya Europe Payroll Batch,Keeya Europe Payroll Batch,SUPPLIER,Payroll,Payroll,Payroll,Core Automation Platform,Customer Success,Core Platform,,,2022-01-23,2023-01-23,FALSE,,2022-01-23,6324.97,EUR,EUR,1.00,-6324.97,0,2022-01-23,2022-01-23,2022-01-24,INSTANT_SETTLED,1,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0000604,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-01,TRUE,-474.38,-474.38,FALSE,1,1,BTX-EXP-202201-0024,KEEYA-NL-OPER-001,EUR operating account,2022-01-24,2022-01-25,2022-01-26,322,OUTFLOW,-474.38,EUR,1.000000,EUR,-474.38,2600606.03,ING BANK NV,BANK SERVICE FEE 2022-01,VREF-BTX-EXP-202201-0024,Direct Debit,SEPA_BANK_EXPORT,Netherlands,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-01-24 | -474.38 | EUR | ING BANK NV | BANK SERVICE FEE 2022-01 | VREF-BTX-EXP-202201-0024,MAP-0000590,ONE_TO_ONE,-474.38,EUR,-474.38,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202201-024,2022-01-23,2022-01,2022,Q1,KEEYA_EUROPE_BV,Europe,Netherlands,,,BANK-ING,ING Bank N.V.,ING Bank N.V.,SUPPLIER,Bank Charges,Bank Charges,Bank Charges,Core Automation Platform,Finance,Core Platform,,,2022-01-23,2023-01-23,FALSE,,2022-01-23,474.38,EUR,EUR,1.00,-474.38,0,2022-01-23,2022-01-23,2022-01-24,INSTANT_SETTLED,1,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,2
